market_address,supply_assets_USD,borrow_assets_USD,liquidity_assets_USD,utilization,morpho_tokens,morpho_tokens_cumulative,borrow_asset_symbol,supply_asset_symbol
0x19e3b4f8dba2571dca8ec5f4babf5031d26fd0a17c6357162c2b66bd254930dd,1.1208192467047358,1.009220429899158,0.1115988168055777,0.9004335516944438,1.92451012389e-05,0.0069913059225982,WBTC,wM
0x1a2d4bcea7613222d476d4265ab6615aae3bcf25be2bc84bec47000ef1451584,1e-18,0.0,1e-18,0.0,0.0,0.0,srUSD,rUSD
0x1a9ccaca2dba9469cd9cba3d077466761b05f465c412d2bf2c71614c4963dd84,1966170.60024079,1715558.388275655,250612.21196513507,0.905812029805256,5.089152401848111,6559.854812728295,USCC,USDC
0x1b1ee1ee5370849479edc8af35ba966353c030c7837de172d45f1e1689756a18,29170.551431140077,24543.8821164059,4626.669314734172,0.841392902381625,0.0,0.0,WETH,ZCHF
0x1b5257c55110508ed23579933f89e8e77c18c1f0c26d144d8c2b15305d095410,0.0,0.0,0.0,0.0,0.0,0.0,PT-agETH-26JUN2025,WETH
0x1c06f86ff1fe0f46937b13a6a489aa4f44e8f4b23fc5ed63f65d7381ad22267c,5880111.309670099,5414405.143798751,465706.1658713482,0.9216169354539392,101.0701747372524,1024.3734513331583,yUSD,USDC
0x1c0b7ef209fb81f0dc49e84de46b988aa23c083449f6abc932f712439cf1fe26,150399.53520036454,132872.18175281826,17527.35344754628,0.8834627955617695,2.8904184299217763,526.0331081651566,mBASIS,cdxUSD
0x1c21c59df9db44bf6f645d854ee710a8ca17b479451447e9f56758aee10a2fad,870899.2174124061,735033.251897259,135865.96551514708,0.863176852173658,17.685677517917334,239254.23350515464,cbETH,USDC
0x1c4b9ce834604969d33dc277bd8473d8aee856e5a577c08427b6deeb97cc72d6,12008.202483920992,10716.343012265936,1291.859471655058,0.8924217746847428,0.0,70558.98941384914,stkcvxcrvUSDTWBTCWETH-morpho,crvUSD
0x1c6f0822b996c86b2cace788cc265beb4f84585456aba8f424c710e67116b93d,1.01044323381616,0.9106185817472,0.0998246520689599,0.9012127562020984,0.0,0.0004203889812518,deUSD,USDC
0x1ca7ff6b26581fe3155f391f3960d32a033b5f7d537b1f1932b2021a6cf4f706,200954.6026390688,140256.1847997606,60698.41783930818,0.6979535165592171,0.0,27506.87825386518,sDAI,USDT
0x1d2292732e18f5fdd7c39b22cf7baa9b021fa36e67fdb1fa531a13acdd1a7bfb,111.40518407608128,111.40518407608128,0.0,1.0,0.0,0.0,LBTC,cbBTC
0x1db4adc14e99906fc9a9b3f3cc2698970eb8cd8fe0d50dca9a436698f6ac96f2,0.0,0.0,0.0,0.0,0.0,0.0,WETH,USDC
0x1dca6989b0d2b0a546530b3a739e91402eee2e1536a2d3ded4f5ce589a9cd1c2,223042866.7148497,223042866.7148497,0.0,1.0,0.0,0.0,BONDUSD,USR
0x1def309fa6c5b6ee7044b67154f15872af6c7e240f1e103f6a46cd82fb351688,238792.8120619593,183379.9439282724,55412.86813368689,0.4050748657231145,0.0,18.30948822085753,aprUSR,USDC
